ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10585295,HZ335434,07/03/2016 08:00:00 PM,040XX N KEDVALE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1722,17.0,39.0,16.0,06,1148122.0,1926708.0,2016,02/10/2018 03:50:01 PM,41.95483572,-87.730874723,"(41.95483572, -87.730874723)"
7865597,HS678732,12/27/2010 09:00:00 PM,063XX S HALSTED ST,0820,THEFT,$500 AND UNDER,STREET,False,False,723,7.0,20.0,68.0,06,1172055.0,1862918.0,2010,02/04/2016 06:33:39 AM,41.779295906,-87.64477418799999,"(41.779295906, -87.644774188)"
4029579,HL382289,05/27/2005 12:00:00 PM,001XX E GRAND AVE,0810,THEFT,OVER $500,STREET,False,False,1834,18.0,42.0,8.0,06,1177533.0,1903942.0,2005,02/10/2018 03:50:01 PM,41.891746779,-87.623448439,"(41.891746779, -87.623448439)"
4778195,HM392612,06/03/2006 10:30:00 PM,057XX N MAGNOLIA AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2013,20.0,48.0,77.0,06,1166924.0,1938218.0,2006,02/28/2018 03:56:25 PM,41.986036039,-87.66142360299999,"(41.986036039, -87.661423603)"
2522757,HH869886,12/31/2002 03:15:00 PM,048XX W NORTH AVE,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,True,False,2533,25.0,37.0,25.0,06,1143844.0,1910199.0,2002,02/28/2018 03:56:25 PM,41.909614875,-87.747016581,"(41.909614875, -87.747016581)"
7054414,HR460350,08/01/2009 02:45:00 PM,062XX S PAULINA ST,0820,THEFT,$500 AND UNDER,STREET,False,False,714,7.0,15.0,67.0,06,1166078.0,1863385.0,2009,02/04/2016 06:33:39 AM,41.780706656,-87.666673244,"(41.780706656, -87.666673244)"
4533063,HM117889,01/11/2006 07:30:00 AM,010XX E 111TH ST,0810,THEFT,OVER $500,OTHER,False,False,513,5.0,9.0,50.0,06,1184891.0,1831392.0,2006,02/10/2018 03:50:01 PM,41.692493455,-87.598703055,"(41.692493455, -87.598703055)"
7166946,HR576816,10/07/2009 07:00:00 PM,045XX N KEDZIE AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,1724,17.0,33.0,14.0,06,1154233.0,1929942.0,2009,02/10/2018 03:50:01 PM,41.963589941,-87.708322812,"(41.963589941, -87.708322812)"
10619033,HZ372381,07/25/2016 07:00:00 PM,023XX W JACKSON BLVD,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,1225,12.0,2.0,28.0,06,1160918.0,1898643.0,2016,02/10/2018 03:50:01 PM,41.877566857,-87.68461474899999,"(41.877566857, -87.684614749)"
10787573,HZ556726,12/19/2016 08:00:00 AM,005XX W 95TH ST,0820,THEFT,$500 AND UNDER,STREET,False,False,2223,22.0,21.0,73.0,06,1174212.0,1841887.0,2016,12/26/2016 03:47:26 PM,41.721536545,-87.637489981,"(41.721536545, -87.637489981)"
5613705,HN421595,06/13/2007 09:00:00 AM,058XX S ARCHER AVE,0890,THEFT,FROM BUILDING,OTHER,False,False,814,8.0,23.0,56.0,06,1140413.0,1868766.0,2007,02/28/2018 03:56:25 PM,41.795980534,-87.760635922,"(41.795980534, -87.760635922)"
3398799,HK454598,06/25/2004 07:00:00 AM,017XX N NATCHEZ AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,2513,25.0,36.0,25.0,06,1132589.0,1910893.0,2004,02/10/2018 03:50:01 PM,41.911722972,-87.78834714899999,"(41.911722972, -87.788347149)"
2355174,HH657809,09/18/2002 08:00:00 PM,102XX S HOXIE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,431,4.0,10.0,51.0,06,1195158.0,1837678.0,2002,02/10/2018 03:50:01 PM,41.709496448,-87.560908092,"(41.709496448, -87.560908092)"
7646435,HS451246,08/07/2010 09:45:00 PM,023XX W ROSCOE ST,0460,BATTERY,SIMPLE,SIDEWALK,True,False,1913,19.0,32.0,5.0,08B,1160352.0,1922529.0,2010,02/10/2018 03:50:01 PM,41.943123577,-87.68603108200001,"(41.943123577, -87.686031082)"
2088541,HH316735,04/19/2002 01:54:00 AM,031XX S ASHLAND AV,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,False,False,922,9.0,,,08B,1166183.0,1883676.0,2002,02/28/2018 03:56:25 PM,41.836385231,-87.66571041,"(41.836385231, -87.66571041)"
1778867,G597730,10/05/2001 01:29:54 PM,024XX W HADDON AV,0460,BATTERY,SIMPLE,STREET,False,True,1312,12.0,,,08B,1159562.0,1907600.0,2001,08/17/2015 03:03:40 PM,41.902173665,-87.68934680299999,"(41.902173665, -87.689346803)"
1887291,G736811,12/09/2001 08:30:00 AM,035XX W DICKENS AV,0460,BATTERY,SIMPLE,RESIDENCE,False,True,1413,14.0,,,08B,1152633.0,1913771.0,2001,08/17/2015 03:03:40 PM,41.919247363000004,-87.714634645,"(41.919247363, -87.714634645)"
8418606,HT651635,12/29/2011 12:50:00 PM,056XX W ROOSEVELT RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),False,True,1513,15.0,29.0,25.0,08B,1139135.0,1894124.0,2011,02/04/2016 06:33:39 AM,41.865590065,-87.764706995,"(41.865590065, -87.764706995)"
10679671,HZ432273,09/13/2016 12:53:00 PM,035XX N ELSTON AVE,0460,BATTERY,SIMPLE,DRUG STORE,False,False,1733,17.0,35.0,21.0,08B,1154298.0,1923613.0,2016,02/10/2018 03:50:01 PM,41.946221444,-87.708253555,"(41.946221444, -87.708253555)"
1719296,G517474,08/29/2001 08:00:00 PM,017XX W 59 ST,0460,BATTERY,SIMPLE,RESIDENCE,False,True,714,7.0,,,08B,1165757.0,1865528.0,2001,08/17/2015 03:03:40 PM,41.786594143,-87.66778928,"(41.786594143, -87.66778928)"
6673746,HP746347,12/22/2008 05:35:00 PM,070XX N CALIFORNIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,False,2411,24.0,50.0,2.0,08B,1156438.0,1946416.0,2008,02/28/2018 03:56:25 PM,42.008750949,-87.69976766200001,"(42.008750949, -87.699767662)"
1353618,G056330,01/27/2001 04:20:00 PM,078XX S SAWYER AV,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,True,True,835,8.0,,,08B,1156032.0,1852572.0,2001,08/17/2015 03:03:40 PM,41.751241936999996,-87.703794164,"(41.751241937, -87.703794164)"
5979106,HN772519,12/22/2007 10:30:00 AM,081XX S GREEN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,613,6.0,21.0,71.0,08B,1172054.0,1850881.0,2007,02/28/2018 03:56:25 PM,41.746264912,-87.645130909,"(41.746264912, -87.645130909)"
10562980,HZ309936,06/16/2016 11:30:00 AM,048XX S DREXEL BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,False,222,2.0,4.0,39.0,08B,1183133.0,1873130.0,2016,02/10/2018 03:50:01 PM,41.807067906,-87.60384374700001,"(41.807067906, -87.603843747)"
10179921,HY368284,08/04/2015 04:20:00 AM,024XX S TROY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1033,10.0,12.0,30.0,08B,1155747.0,1887668.0,2015,02/10/2018 03:50:01 PM,41.847555951,-87.70389679799999,"(41.847555951, -87.703896798)"
4006321,HL353697,05/04/2005 12:10:00 PM,077XX S BURNHAM AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",False,False,421,4.0,7.0,43.0,08B,1196066.0,1854156.0,2005,02/28/2018 03:56:25 PM,41.754691074,-87.557038686,"(41.754691074, -87.557038686)"
8142216,HT375934,07/01/2011 10:00:00 PM,058XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,712,7.0,16.0,68.0,08B,1170970.0,1866261.0,2011,02/10/2018 03:50:01 PM,41.788493256,-87.648654314,"(41.788493256, -87.648654314)"
10879266,JA188596,03/15/2017 09:58:00 PM,013XX W 49TH PL,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,APARTMENT,True,False,933,9.0,16.0,61.0,08B,1168264.0,1871930.0,2017,02/10/2018 03:50:01 PM,41.804108350999996,-87.65841301299999,"(41.804108351, -87.658413013)"
4430638,HL725506,11/09/2005 01:00:00 PM,048XX N FRANCISCO AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",True,False,2031,20.0,40.0,4.0,08B,1156348.0,1932071.0,2005,02/28/2018 03:56:25 PM,41.96938944,-87.70048880700001,"(41.96938944, -87.700488807)"
8718715,HV395700,07/22/2012 06:00:00 AM,034XX W CERMAK RD,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1024,10.0,24.0,29.0,08B,1153675.0,1889243.0,2012,02/10/2018 03:50:01 PM,41.85191936,-87.71145925799999,"(41.85191936, -87.711459258)"
2391105,HH696901,10/06/2002 07:40:00 PM,027XX E 75TH ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,334,3.0,7.0,43.0,08B,1195735.0,1856117.0,2002,02/28/2018 03:56:25 PM,41.760080391,-87.558186925,"(41.760080391, -87.558186925)"
8155450,HT390647,07/10/2011 11:10:00 PM,033XX W MAYPOLE AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1123,11.0,28.0,27.0,08B,1154131.0,1900784.0,2011,02/10/2018 03:50:01 PM,41.883580046,-87.70947777200001,"(41.883580046, -87.709477772)"
3710918,HK815196,12/18/2004 03:20:00 AM,023XX W OHIO ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,False,False,1313,12.0,26.0,24.0,04B,1160505.0,1903943.0,2004,02/10/2018 03:50:01 PM,41.892119079000004,-87.68598437799999,"(41.892119079, -87.685984378)"
11133668,JA490957,10/29/2017 04:50:00 PM,107XX S LAFAYETTE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),False,True,513,5.0,34.0,49.0,08B,1177830.0,1833729.0,2017,02/10/2018 03:50:01 PM,41.699068864000004,-87.62448396200001,"(41.699068864, -87.624483962)"
3116759,HK103473,01/02/2004 07:09:35 PM,028XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1412,14.0,35.0,21.0,08B,1152784.0,1918805.0,2004,02/28/2018 03:56:25 PM,41.933058087,-87.71394624700001,"(41.933058087, -87.713946247)"
4946261,HM556695,08/23/2006 12:00:00 AM,009XX N CENTRAL PARK AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,False,False,1112,11.0,27.0,23.0,04B,1152207.0,1906086.0,2006,02/28/2018 03:56:25 PM,41.898167434,-87.716402915,"(41.898167434, -87.716402915)"
2281487,HH558381,08/04/2002 09:50:00 PM,051XX W MADISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1533,15.0,28.0,25.0,08B,1142023.0,1899535.0,2002,02/28/2018 03:56:25 PM,41.880385563000004,-87.753970777,"(41.880385563, -87.753970777)"
3434215,HK498590,07/15/2004 10:35:00 PM,011XX N LA SALLE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,False,1824,18.0,43.0,8.0,08B,1174938.0,1907711.0,2004,02/10/2018 03:50:01 PM,41.90214763,-87.63286558700001,"(41.90214763, -87.632865587)"
9806771,HX455839,10/05/2014 09:10:00 AM,096XX S WOODLAWN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,511,5.0,8.0,50.0,08B,1185895.0,1841338.0,2014,02/10/2018 03:50:01 PM,41.719762924,-87.594714959,"(41.719762924, -87.594714959)"
7287599,HR703960,12/24/2009 06:22:00 AM,047XX W SUPERIOR ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,False,False,1111,11.0,28.0,25.0,04B,1144674.0,1904545.0,2009,02/28/2018 03:56:25 PM,41.894084068000005,-87.74411014100001,"(41.894084068, -87.744110141)"
4349267,HL646682,10/01/2005 11:15:00 AM,009XX W 103RD ST,0460,BATTERY,SIMPLE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,False,2232,22.0,34.0,73.0,08B,1171680.0,1836526.0,2005,02/28/2018 03:56:25 PM,41.706880954,-87.646920763,"(41.706880954, -87.646920763)"
8771351,HV445580,08/24/2012 10:35:00 PM,034XX N HALSTED ST,0460,BATTERY,SIMPLE,RESTAURANT,True,False,1925,19.0,44.0,6.0,08B,1170309.0,1923242.0,2012,02/04/2016 06:33:39 AM,41.944867918,-87.649413445,"(41.944867918, -87.649413445)"
1850651,G688026,11/15/2001 04:00:00 PM,069XX S STEWART AV,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,False,False,732,7.0,,,04B,1174777.0,1859152.0,2001,08/17/2015 03:03:40 PM,41.768901335,-87.634907215,"(41.768901335, -87.634907215)"
2811745,HJ466766,07/01/2003 09:30:00 PM,057XX S NORMAL BLVD,0460,BATTERY,SIMPLE,SIDEWALK,False,False,711,7.0,3.0,68.0,08B,1173936.0,1867042.0,2003,02/28/2018 03:56:25 PM,41.790571073,-87.637755959,"(41.790571073, -87.637755959)"
4328714,HL632721,09/23/2005 01:00:00 PM,020XX W 18TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1223,12.0,25.0,31.0,08B,1163120.0,1891403.0,2005,02/28/2018 03:56:25 PM,41.85765368,-87.67673292299999,"(41.85765368, -87.676732923)"
6514506,HP579910,09/18/2008 11:20:00 PM,067XX S EBERHART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,321,3.0,20.0,42.0,08B,1180737.0,1860533.0,2008,02/28/2018 03:56:25 PM,41.772556054,-87.61301853299999,"(41.772556054, -87.613018533)"
4424181,HL718742,11/06/2005 04:45:00 AM,007XX N LAWNDALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,False,True,1112,11.0,27.0,23.0,08B,1151588.0,1904632.0,2005,02/28/2018 03:56:25 PM,41.894189705,-87.718714722,"(41.894189705, -87.718714722)"
6644648,HP714065,12/03/2008 08:30:00 AM,014XX N MENARD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2531,25.0,29.0,25.0,08B,1137418.0,1908965.0,2008,02/28/2018 03:56:25 PM,41.906346741,-87.77065304700001,"(41.906346741, -87.770653047)"
6644618,HP716225,12/04/2008 11:55:00 AM,030XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,2112,1.0,2.0,35.0,08B,1179306.0,1885032.0,2008,02/28/2018 03:56:25 PM,41.839816207,-87.61751617200001,"(41.839816207, -87.617516172)"
9337353,HW481295,10/05/2013 07:14:00 PM,016XX S ST LOUIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1021,10.0,24.0,29.0,08B,1153305.0,1891618.0,2013,02/10/2018 03:50:01 PM,41.858443981,-87.712754265,"(41.858443981, -87.712754265)"
7759940,HS568476,10/17/2010 03:41:00 AM,033XX W 28TH ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,False,False,1032,10.0,22.0,30.0,04B,1154736.0,1885210.0,2010,02/10/2018 03:50:01 PM,41.840831181,-87.70767292200001,"(41.840831181, -87.707672922)"
11277173,JB213238,04/06/2018 01:00:00 AM,022XX N PARKSIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2515,25.0,37.0,19.0,08B,1138350.0,1914356.0,2018,05/04/2018 03:51:04 PM,41.92112344,-87.767098657,"(41.92112344, -87.767098657)"
7670858,HS475732,08/22/2010 06:00:00 AM,047XX W ALTGELD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,False,2521,25.0,31.0,19.0,08B,1144359.0,1916264.0,2010,02/10/2018 03:50:01 PM,41.926248183,-87.744971814,"(41.926248183, -87.744971814)"
7787295,HS595785,11/01/2010 03:00:00 PM,079XX S ESSEX AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,422,4.0,7.0,46.0,08B,1194232.0,1852910.0,2010,02/04/2016 06:33:39 AM,41.751317166999996,-87.56380045600001,"(41.751317167, -87.563800456)"
7002482,HR408597,07/03/2009 01:45:00 AM,030XX W JACKSON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1124,11.0,28.0,27.0,08B,1156002.0,1898529.0,2009,02/04/2016 06:33:39 AM,41.877354573000005,-87.70266813100001,"(41.877354573, -87.702668131)"
8315579,HT542713,10/14/2011 01:00:00 AM,034XX N PAULINA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,False,True,1924,19.0,32.0,6.0,08B,1164380.0,1922814.0,2011,02/10/2018 03:50:01 PM,41.94382121,-87.67121812100001,"(41.94382121, -87.671218121)"
3867425,HL240985,03/18/2005 01:26:54 AM,025XX N HALSTED ST,0460,BATTERY,SIMPLE,STREET,True,False,1933,19.0,43.0,7.0,08B,1170513.0,1917018.0,2005,02/28/2018 03:56:25 PM,41.927784528000004,-87.648846284,"(41.927784528, -87.648846284)"
2645724,HJ254782,03/23/2003 01:16:00 AM,021XX N MAJOR AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,False,False,2515,25.0,29.0,19.0,04B,1138038.0,1913774.0,2003,02/28/2018 03:56:25 PM,41.919532014,-87.768259126,"(41.919532014, -87.768259126)"
3500168,HK561262,08/16/2004 02:14:00 PM,038XX W FILLMORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,False,1133,11.0,24.0,29.0,08B,1151050.0,1895100.0,2004,02/28/2018 03:56:25 PM,41.868043424,-87.720940449,"(41.868043424, -87.720940449)"
9068374,HW213573,03/31/2013 10:12:00 AM,072XX S STONY ISLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),True,False,324,3.0,5.0,43.0,08B,1188071.0,1857123.0,2013,02/10/2018 03:50:01 PM,41.763027016,-87.586243072,"(41.763027016, -87.586243072)"
1639049,G419948,07/17/2001 09:20:00 PM,048XX W 45 ST,0460,BATTERY,SIMPLE,STREET,False,False,814,8.0,,,08B,1145097.0,1874410.0,2001,08/17/2015 03:03:40 PM,41.811381639000004,-87.743317053,"(41.811381639, -87.743317053)"
3812293,HL177008,02/11/2005 06:45:00 PM,067XX S MORGAN ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,724,7.0,17.0,68.0,08B,1170803.0,1860231.0,2005,02/28/2018 03:56:25 PM,41.771949874,-87.64944248200001,"(41.771949874, -87.649442482)"
2961173,HJ639869,09/19/2003 01:15:00 PM,054XX S WENTWORTH AVE,0460,BATTERY,SIMPLE,DEPARTMENT STORE,False,False,232,2.0,3.0,37.0,08B,1175887.0,1869033.0,2003,02/28/2018 03:56:25 PM,41.795991039,-87.63054248899999,"(41.795991039, -87.630542489)"
4620332,HM217017,03/06/2006 05:35:00 PM,067XX S EMERALD AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,723,7.0,6.0,68.0,08B,1172498.0,1860115.0,2006,02/28/2018 03:56:25 PM,41.771594402,-87.64323256899999,"(41.771594402, -87.643232569)"
4044375,HL388623,05/30/2005 08:00:00 PM,008XX S SPRINGFIELD AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1133,11.0,24.0,26.0,08B,1150520.0,1895862.0,2005,02/10/2018 03:50:01 PM,41.870144798000005,-87.72286629999999,"(41.870144798, -87.7228663)"
9999493,HY189363,03/18/2015 01:30:00 PM,001XX N STATE ST,0460,BATTERY,SIMPLE,DEPARTMENT STORE,True,False,111,1.0,42.0,32.0,08B,1176338.0,1901346.0,2015,02/10/2018 03:50:01 PM,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
7692081,HS498285,09/04/2010 05:30:00 AM,006XX W MELROSE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2332,19.0,44.0,6.0,08B,1171428.0,1921885.0,2010,02/10/2018 03:50:01 PM,41.941119685,-87.645340518,"(41.941119685, -87.645340518)"
5378309,HN224900,03/13/2007 11:29:00 PM,023XX S WASHTENAW AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,False,False,1034,10.0,28.0,30.0,04B,1158737.0,1888170.0,2007,02/28/2018 03:56:25 PM,41.848872832,-87.69290967299999,"(41.848872832, -87.692909673)"
6982403,HR387668,06/21/2009 09:40:00 PM,021XX W 63RD ST,0460,BATTERY,SIMPLE,SIDEWALK,True,False,726,7.0,15.0,67.0,08B,1163273.0,1862841.0,2009,02/28/2018 03:56:25 PM,41.779273063000005,-87.676972155,"(41.779273063, -87.676972155)"
2679112,HJ294892,04/11/2003 10:30:00 PM,048XX W HURON ST,0460,BATTERY,SIMPLE,RESIDENCE,False,False,1532,15.0,28.0,25.0,08B,1143908.0,1904200.0,2003,02/10/2018 03:50:01 PM,41.893151749,-87.746932109,"(41.893151749, -87.746932109)"
4448011,HL745027,11/19/2005 07:09:00 PM,0000X E 69TH ST,0460,BATTERY,SIMPLE,STREET,True,False,322,3.0,6.0,69.0,08B,1177600.0,1859277.0,2005,02/28/2018 03:56:25 PM,41.769180977,-87.62455575799999,"(41.769180977, -87.624555758)"
1729799,G533278,09/06/2001 07:30:00 AM,045XX S DREXEL BL,041A,BATTERY,AGGRAVATED: HANDGUN,OTHER,False,False,2123,2.0,,,04B,1182923.0,1874774.0,2001,08/17/2015 03:03:40 PM,41.811584058,-87.604562822,"(41.811584058, -87.604562822)"
2495142,HH827769,12/09/2002 02:30:00 PM,050XX W DIVISION ST,0460,BATTERY,SIMPLE,OTHER COMMERCIAL TRANSPORTATION,False,False,2533,25.0,37.0,25.0,08B,1142729.0,1907525.0,2002,02/28/2018 03:56:25 PM,41.902297963,-87.751179331,"(41.902297963, -87.751179331)"
2341955,HH639427,09/10/2002 06:45:00 PM,005XX N WALLER AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,1512,15.0,29.0,25.0,08B,1138238.0,1903181.0,2002,02/28/2018 03:56:25 PM,41.890459933,-87.767780886,"(41.890459933, -87.767780886)"
3672175,HK771992,11/25/2004 01:22:41 AM,018XX S SAWYER AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,1022,10.0,24.0,29.0,08B,1154987.0,1890842.0,2004,02/28/2018 03:56:25 PM,41.856281024,-87.706601006,"(41.856281024, -87.706601006)"
2584554,HH867007,12/30/2002 08:41:00 AM,040XX W IRVING PARK RD,0499,BATTERY,AGGRAVATED DOMESTIC BATTERY,RESIDENCE,True,True,1732,17.0,39.0,16.0,04B,1148845.0,1926278.0,2002,02/28/2018 03:56:25 PM,41.953641789,-87.728227991,"(41.953641789, -87.728227991)"
2903068,HJ575773,08/20/2003 07:00:00 PM,016XX W MADISON ST,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,True,False,1211,12.0,2.0,28.0,08B,1165476.0,1900090.0,2003,02/28/2018 03:56:25 PM,41.881441785,-87.667837814,"(41.881441785, -87.667837814)"
6720028,HR136920,01/24/2009 05:05:00 PM,014XX S BLUE ISLAND AVE,0460,BATTERY,SIMPLE,CHA APARTMENT,False,False,1231,12.0,2.0,28.0,08B,1168361.0,1893107.0,2009,02/28/2018 03:56:25 PM,41.862218006999996,-87.657446166,"(41.862218007, -87.657446166)"
8223830,HT457930,08/20/2011 09:40:00 PM,041XX W NORTH AVE,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,False,False,2534,25.0,30.0,23.0,08B,1148672.0,1910317.0,2011,02/10/2018 03:50:01 PM,41.909846748,-87.72927735,"(41.909846748, -87.72927735)"
1363954,G070193,02/03/2001 03:00:00 AM,004XX W WRIGHTWOOD AV,0460,BATTERY,SIMPLE,RESIDENCE,False,False,2333,19.0,,,08B,1172852.0,1918278.0,2001,08/17/2015 03:03:40 PM,41.93119046,-87.640214004,"(41.93119046, -87.640214004)"
3020236,HJ724585,10/29/2003 01:05:00 AM,015XX S HAMLIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1014,10.0,24.0,29.0,08B,1151293.0,1892263.0,2003,02/28/2018 03:56:25 PM,41.860253606,-87.72012273700001,"(41.860253606, -87.720122737)"
6016285,HP121474,01/13/2008 03:40:00 AM,026XX N HALSTED ST,0460,BATTERY,SIMPLE,STREET,False,False,1933,19.0,43.0,7.0,08B,1170490.0,1917716.0,2008,02/28/2018 03:56:25 PM,41.929700376,-87.648910326,"(41.929700376, -87.648910326)"
1465880,G198370,04/07/2001 09:30:00 PM,0000X N PINE AV,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,False,True,1522,15.0,,,04B,1139534.0,1900041.0,2001,08/17/2015 03:03:40 PM,41.881819836,-87.763097916,"(41.881819836, -87.763097916)"
3017838,HJ723825,10/28/2003 03:15:00 PM,044XX S DREXEL BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2123,2.0,4.0,39.0,08B,1182938.0,1875792.0,2003,02/28/2018 03:56:25 PM,41.814377178,-87.604476134,"(41.814377178, -87.604476134)"
2804858,HJ458342,06/28/2003 12:15:00 AM,015XX N WELLS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1821,18.0,43.0,8.0,08B,1174421.0,1910623.0,2003,02/28/2018 03:56:25 PM,41.910149869,-87.634677466,"(41.910149869, -87.634677466)"
6481371,HP558812,09/07/2008 07:35:00 PM,041XX W 57TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,813,8.0,13.0,62.0,08B,1149766.0,1866484.0,2008,02/28/2018 03:56:25 PM,41.789542268000005,-87.72639649799999,"(41.789542268, -87.726396498)"
10003235,HY192694,03/21/2015 03:41:00 AM,064XX S OAKLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,False,825,8.0,15.0,66.0,08B,1162182.0,1861826.0,2015,02/10/2018 03:50:01 PM,41.776510546,-87.681000121,"(41.776510546, -87.681000121)"
5663639,HN472326,07/17/2007 05:30:00 PM,010XX N KEYSTONE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1111,11.0,37.0,23.0,08B,1149197.0,1906636.0,2007,02/28/2018 03:56:25 PM,41.899735553,-87.72744421200001,"(41.899735553, -87.727444212)"
3663835,HK756778,11/17/2004 04:33:56 PM,054XX S LAFLIN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,932,9.0,16.0,61.0,08B,1167261.0,1868636.0,2004,02/28/2018 03:56:25 PM,41.795090788,-87.662185864,"(41.795090788, -87.662185864)"
2423472,HH741961,10/27/2002 03:50:00 PM,010XX N WALLER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1511,15.0,29.0,25.0,08B,1138162.0,1906418.0,2002,02/28/2018 03:56:25 PM,41.89934404,-87.767981666,"(41.89934404, -87.767981666)"
11110571,JA460432,10/05/2017 02:35:00 PM,076XX S HOMAN AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",False,False,835,8.0,18.0,70.0,08B,1155024.0,1853614.0,2017,02/10/2018 03:50:01 PM,41.754121535,-87.70746024799999,"(41.754121535, -87.707460248)"
